      0.759036	      0.375559	     -0.293383	     -0.308882	       1.76239
       0.76506	      0.348136	     -0.241645	     -0.298737	       1.80461
      0.771084	      0.313225	     -0.189572	     -0.286005	       1.84192
      0.777108	      0.268887	     -0.138025	     -0.270027	       1.87726
      0.783133	      0.218109	    -0.0873018	     -0.251812	       1.90736
      0.789157	      0.159167	    -0.0382324	     -0.230756	       1.93518
      0.795181	     0.0952484	    0.00893138	      -0.20792	       1.95745
      0.801205	     0.0248133	     0.0534213	     -0.182749	       1.97717
      0.807229	    -0.0487919	     0.0950602	     -0.156347	       1.99108
      0.813253	      -0.12697	      0.133168	     -0.128195	       2.00218
      0.819277	     -0.206265	      0.167666	    -0.0994318	       2.00725
      0.825301	     -0.287994	      0.197983	    -0.0695629	       2.00929
      0.831325	     -0.368642	       0.22416	     -0.039744	        2.0051
      0.837349	     -0.449502	       0.24575	   -0.00949306	       1.99769
      0.843373	     -0.527059	      0.262923	     0.0200313	       1.98387
      0.849398	     -0.602633	      0.275365	     0.0493152	       1.96666
      0.855422	     -0.672769	       0.28338	     0.0772118	        1.9429
      0.861446	     -0.738873	      0.286787	      0.104226	       1.91562
       0.86747	     -0.797603	      0.286019	      0.129237	       1.88166
      0.873494	     -0.850503	      0.281023	       0.15278	        1.8441
      0.879518	      -0.89439	      0.272351	      0.173773	       1.79978
      0.885542	     -0.930991	      0.260062	      0.192795	       1.75181
      0.891566	     -0.957325	      0.244811	      0.208808	       1.69705
       0.89759	     -0.975336	      0.226749	      0.222444	       1.63864
      0.903614	     -0.982275	      0.206615	       0.23272	       1.57348
      0.909639	     -0.980328	       0.18463	      0.240324	       1.50472
      0.915663	     -0.966994	      0.161587	      0.244334	        1.4293
      0.921687	     -0.944715	       0.13775	      0.245498	       1.35042
      0.927711	     -0.911247	      0.113945	       0.24296	       1.26505
      0.933735	     -0.869283	     0.0904475	      0.237533	       1.17642
      0.939759	     -0.816827	     0.0680832	      0.228425	       1.08156
      0.945783	     -0.756812	     0.0471154	      0.216516	      0.983741
      0.951807	     -0.687471	     0.0283396	      0.201081	      0.880033
      0.957831	     -0.611949	     0.0119762	      0.183064	      0.773761
      0.963855	     -0.528673	   -0.00123594	      0.161804	      0.662039
      0.969879	      -0.44094	    -0.0111447	      0.138308	      0.548221
      0.975904	     -0.347261	    -0.0170849	      0.111974	      0.429403
      0.981928	     -0.251172	    -0.0189917	     0.0838695	      0.309103
      0.987952	     -0.151356	    -0.0163114	     0.0534396	      0.184541
      0.993976	            -0	            -0	            -0	            -0
